participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.condition,player.user_agent_browser,player.user_agent_browser_version,player.user_agent_os,player.user_agent_os_version,player.user_agent_device,player.user_agent_is_bot,player.user_agent_is_mobile,player.user_agent_is_tablet,player.user_agent_is_pc,player.attention_check,player.attention_check_passed,player.cq_wrong_first_try,player.cq_attempt_count,player.q1,player.q2,player.q3,player.q4,player.q5,player.self_assesment,group.id_in_subsession,group.treatment,group.market_design,group.group_composition,group.realized_group_size,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,s1twfhpt,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.305361,1,,,4871.0,6,,0.0,1,gh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,0,1,b,d,a,c,d,6,2,gh,gamified,human_only,6,1,skdclskt,,,,,0
13,tqeatlds,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.312482,1,,,5561.0,1,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,2,b,d,a,c,d,7,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
14,nu7ykbgx,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.328130,1,,,5985.0,2,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,0,1,b,d,a,c,d,5,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
15,su76nhj9,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.343041,1,,,5506.0,3,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,4,b,d,a,c,d,7,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
16,c2m857p1,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.356865,1,,,5566.0,4,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,0,1,b,d,a,c,d,5,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
17,r6xuxcar,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.366557,1,,,4396.0,5,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,9,b,d,a,c,d,7,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
18,2y2lzizt,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.378109,1,,,4734.0,6,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,3,b,d,a,c,d,2,3,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
19,0qc91a5a,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.388408,1,,,6523.0,1,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,0,1,b,d,a,c,d,7,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
20,2vy9s3px,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.408267,1,,,5050.0,2,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,2,b,d,a,c,d,8,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
21,87uw2jck,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.421889,1,,,5633.0,3,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,2,b,d,a,c,d,6,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
22,3ftocepp,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.437680,1,,,5815.0,4,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,3,b,d,a,c,d,6,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
23,xz3dh0k4,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.453575,1,,,5047.0,5,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,2,b,d,a,c,d,4,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
24,x7l4wbwx,,0,221,220,post_exp,FinalForProlific,2026-05-05 16:24:26.462816,1,,,5091.0,6,,0.0,1,nh,Edge,147.0.0,Windows,10,Other,0,0,0,1,,1,1,3,b,d,a,c,d,4,4,nh,non_gamified,human_only,6,1,skdclskt,,,,,0
